"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","In the richest country in the history of the world, every student who has the desire and the ability should be able… https://t.co/q96qqM4Dt8",FALSE,9510,NA,2017-04-13 16:38:27,TRUE,NA,"852561630441373696",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",2894,FALSE,FALSE,NA,NA
"12","The momentum right now is with the progressive movement in this country. Republicans are on the defensive and will be so increasingly.",FALSE,13440,NA,2017-04-13 16:04:05,FALSE,NA,"852552981673381890",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",2872,FALSE,FALSE,NA,NA
"13","We need innovative solutions to combat the opioid crisis not only for veterans, but for everyone in this country de… https://t.co/xXbZicBPa5",FALSE,4821,NA,2017-04-12 18:18:54,TRUE,NA,"852224524733091841",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",1557,FALSE,FALSE,NA,NA
"14","Community health centers in Vermont have done an extraordinary job in providing access to primary health care. https://t.co/uVv8geifHb",FALSE,2349,NA,2017-04-12 17:07:59,FALSE,NA,"852206678170902534",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",576,FALSE,FALSE,NA,NA
"15","Everyone regardless of income must have the right to higher education. I congratulate @NYGovCuomo for leading the n… https://t.co/fcTTTyKYb0",FALSE,13379,NA,2017-04-12 16:12:21,TRUE,NA,"852192674513924096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",3598,FALSE,FALSE,NA,NA
"16","NEW: Journalist Jane Mayer talks campaign finance on the Bernie Sanders Show. Listen and subscribe on iTunes:… https://t.co/hC8Lye6wS0",FALSE,1677,NA,2017-04-11 20:57:39,TRUE,NA,"851902086748962816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",580,FALSE,FALSE,NA,NA
"17","Mr. Trump promised again and again to help “forgotten"" people. And yet it appears he’s the one who's forgotten them
https://t.co/h31U5Gel4J",FALSE,6252,NA,2017-04-11 16:30:00,FALSE,NA,"851834730592878592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",2764,FALSE,FALSE,NA,NA
"18","When people see the justice of an idea, it spreads like fire. It’s time we join the rest of the developed world and… https://t.co/Gji9xfjRIj",FALSE,7995,NA,2017-04-11 15:22:00,TRUE,NA,"851817618369531906",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",3297,FALSE,FALSE,NA,NA
"19","In a world of incredible violence, the state should not be involved in premeditated murder. We need to end the death penalty.",FALSE,9826,NA,2017-04-11 14:17:01,FALSE,NA,"851801264346333184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",2227,FALSE,FALSE,NA,NA
"20","In a competitive global economy, with rapid changes in technology, we must make public colleges and universities tuition-free.",FALSE,11198,NA,2017-04-11 13:29:02,FALSE,NA,"851789185954586624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",2922,FALSE,FALSE,NA,NA
"21","How does a family survive economically if they have to spend half their income on housing? https://t.co/NgXxISYjTv",FALSE,6095,NA,2017-04-10 23:52:00,FALSE,NA,"851583575912611840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",1754,FALSE,FALSE,NA,NA
"22","There’s no state where a full-time  minimum wage worker can afford a one-bedroom apartment at the fair market rent. That’s unacceptable.",FALSE,25453,NA,2017-04-10 22:51:00,FALSE,NA,"851568223992414208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",9583,FALSE,FALSE,NA,NA
"23","Every American, regardless of income, must have the right to a higher education.",FALSE,17176,NA,2017-04-10 21:56:59,FALSE,NA,"851554631104811008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",4327,FALSE,FALSE,NA,NA
"24","As a nation, we have cheated and lied to the Native American community for far too long. https://t.co/ekBdZkNHRX",FALSE,8777,NA,2017-04-10 21:02:00,FALSE,NA,"851540793407950849",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",3837,FALSE,FALSE,NA,NA
"25","We must learn the lessons of the disastrous war in Iraq and not continue to get sucked into perpetual warfare in the Middle East.",FALSE,17097,NA,2017-04-10 20:12:42,FALSE,NA,"851528387466276864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",5320,FALSE,FALSE,NA,NA
"26","Real progress appears to be taking place in New York State. Let's keep the pressure on. https://t.co/utDUMxRgEj",FALSE,14127,NA,2017-04-09 21:46:20,FALSE,NA,"851189563649347584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SenSanders",4267,FALSE,FALSE,NA,NA
"27","Too many innocent people, often those who are poor or minority, have been executed.",FALSE,4524,"SenSanders",2017-04-08 23:03:52,FALSE,"850846477928865792","850846686759055360","29442313","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SenSanders",1057,FALSE,FALSE,NA,NA
"28","The US remains the only western country which still applies capital punishment. It's time to end the death penalty. https://t.co/hWyXfGlY8H",FALSE,10656,NA,2017-04-08 23:03:02,FALSE,NA,"850846477928865792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SenSanders",3788,FALSE,FALSE,NA,NA
"29","Did you miss my conversation with @BillNye? Listen to it now on The Bernie Sanders Show podcast. https://t.co/T1OuMlOXz0",FALSE,4916,NA,2017-04-08 19:56:48,FALSE,NA,"850799608527826944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",1546,FALSE,FALSE,NA,NA
"30","Making sure every American has the right to health care is not a radical idea. It is as American as apple pie. https://t.co/ZVtg3ljVQ3",FALSE,8451,NA,2017-04-08 14:27:22,FALSE,NA,"850716706049859584",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",3152,FALSE,FALSE,NA,NA
"31","The revolution will be podcast. The Bernie Sanders Show is on iTunes. Subscribe now: https://t.co/T1OuMlOXz0",FALSE,12383,NA,2017-04-07 19:41:19,FALSE,NA,"850433324120236032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",4336,FALSE,FALSE,NA,NA
"32","As the Constitution requires, the president must come to Congress to authorize any further use of force against the Assad regime.",FALSE,8262,"SenSanders",2017-04-07 15:30:53,FALSE,"850370226130694144","850370301833641984","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",2672,FALSE,FALSE,NA,NA
"33","Trump must explain what this military escalation is intended to achieve and how it fits into the broader goal of a political solution.",FALSE,8376,"SenSanders",2017-04-07 15:30:35,FALSE,"850369987479031808","850370226130694144","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",2843,FALSE,FALSE,NA,NA
"34","If the last 15 years have shown anything, it’s that such engagements are disastrous for American security, our economy and our people.",FALSE,3643,"SenSanders",2017-04-07 15:29:38,FALSE,"850369776727838721","850369987479031808","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",1640,FALSE,FALSE,NA,NA
"35","I’m deeply concerned the strike in Syria could lead the U.S. back into the quagmire of long-term military engagement in the Middle East.",FALSE,5226,"SenSanders",2017-04-07 15:28:48,FALSE,"850368809013792769","850369776727838721","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",2464,FALSE,FALSE,NA,NA
"36","As the most powerful nation on earth, the United States must work with the international community to bring peace and stability to Syria.",FALSE,4357,"SenSanders",2017-04-07 15:24:57,FALSE,"850368736414576640","850368809013792769","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",1653,FALSE,FALSE,NA,NA
"37","Syria’s Bashar Assad's use of chemical weapons against the men, women and children of his country makes him a war criminal.",FALSE,14588,NA,2017-04-07 15:24:40,FALSE,NA,"850368736414576640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",4367,FALSE,FALSE,NA,NA
"38","It's clear: Medicare for all is not a radical idea. It's supported by the overwhelming majority of Americans. https://t.co/2ofKqR7EFR",FALSE,9830,NA,2017-04-06 18:45:02,FALSE,NA,"850056772492636161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",3538,FALSE,FALSE,NA,NA
"39","NEWS: Sanders Statement on Republicans' Use of 'Nuclear Option’ https://t.co/ivBWUInnnr",FALSE,2667,NA,2017-04-06 17:57:02,FALSE,NA,"850044694377750529",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",1141,FALSE,FALSE,NA,NA
"40","I fear that on the Court, Judge Gorsuch will be part of an extreme right-wing majority that will attack workers’ rights and women’s rights.",FALSE,6536,"SenSanders",2017-04-06 17:46:30,FALSE,"850041679738544128","850042043049136131","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",2015,FALSE,FALSE,NA,NA
"41","I'm disappointed. A lifetime appointment to the Supreme Court should be bipartisan, but McConnell did it in an extr… https://t.co/cFPphNhxHW",FALSE,13947,NA,2017-04-06 17:45:04,TRUE,NA,"850041679738544128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",5380,FALSE,FALSE,NA,NA
"42","I oppose the nomination of Neil Gorsuch. I cannot support giving a man with his views a lifetime seat on the Suprem… https://t.co/bf6ewQwi59",FALSE,16556,NA,2017-04-06 14:21:10,TRUE,NA,"849990366212358144",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",6214,FALSE,FALSE,NA,NA
"43","Just what we need. An FDA commissioner who has taken millions of dollars from drug companies. This is a disgrace. https://t.co/5xCuDDuO9z",FALSE,16812,NA,2017-04-05 19:31:46,FALSE,NA,"849706145765830656",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",8414,FALSE,FALSE,NA,NA
"44","People across the country are coming together to advance a progressive agenda. And it’s working!
https://t.co/g0fNpAcjfI",FALSE,8218,NA,2017-04-05 16:57:27,FALSE,NA,"849667309979525120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",2220,FALSE,FALSE,NA,NA
"45","Trump said pharma is “getting away with murder.” And now his pick to head the FDA is someone who received millions from drug companies.",FALSE,4967,"SenSanders",2017-04-05 15:14:41,FALSE,"849641136104890370","849641446936383489","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",1670,FALSE,FALSE,NA,NA
"46","Trump promised “insurance for everybody.” Then the Republican health care plan tried to throw 24 million people off their health care.",FALSE,4808,"SenSanders",2017-04-05 15:13:27,FALSE,"849640641743261697","849641136104890370","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",1359,FALSE,FALSE,NA,NA
"47","Trump promised he would stand up to Wall Street. Now it seems like half his administration comes from Goldman Sachs!",FALSE,2360,"SenSanders",2017-04-05 15:11:29,FALSE,"849640072836153346","849640641743261697","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",891,FALSE,FALSE,NA,NA
"48","Trump promised he wouldn’t cut Social Security, Medicare and Medicaid. Then, he filled his administration with people who want to do that.",FALSE,2691,"SenSanders",2017-04-05 15:09:13,FALSE,"849639628999200770","849640072836153346","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",1055,FALSE,FALSE,NA,NA
"49","I cannot understand why President Trump keeps nominating people who hold the exact opposite views of what he campaigned on.",FALSE,20645,NA,2017-04-05 15:07:27,FALSE,NA,"849639628999200770",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",5854,FALSE,FALSE,NA,NA
"50","We need millions of students to tell Mr. Trump and the Republican leadership, 'Sorry, we're not going to leave coll… https://t.co/mJ3YwTl3OI",FALSE,12770,NA,2017-04-05 13:53:42,TRUE,NA,"849621069535342594",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",4945,FALSE,FALSE,NA,NA
"51","We must aim for a more equal and just society, despite Trump moving us in exactly the wrong direction. #EqualPayDay
https://t.co/LZlKBvMs41",FALSE,7374,NA,2017-04-04 17:41:01,FALSE,NA,"849315886846668804",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",3322,FALSE,FALSE,NA,NA
"52","Equal pay for equal work. It's not a radical idea. It's an issue of basic justice. #EqualPayDay https://t.co/VWkTnm7yiD",FALSE,11482,NA,2017-04-04 17:14:50,FALSE,NA,"849309296173166592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",6290,FALSE,FALSE,NA,NA
"53","I oppose the nomination of Neil Gorsuch. I cannot support giving a man with his views a lifetime seat on the Supreme Court.",FALSE,3887,"SenSanders",2017-04-04 15:24:18,FALSE,"849281359935938560","849281482380255232","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",972,FALSE,FALSE,NA,NA
"54","I suggest to Senate Republicans—don't change the rule. Change the nominee.",FALSE,3440,"SenSanders",2017-04-04 15:23:49,FALSE,"849280748200841217","849281359935938560","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",834,FALSE,FALSE,NA,NA
"55","We need a Supreme Court justice who will protect workers’ rights, not just corporate profits. I fear Judge Gorsuch is not that person.",FALSE,1187,"SenSanders",2017-04-04 15:21:23,FALSE,"849280439638532097","849280748200841217","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",489,FALSE,FALSE,NA,NA
"56","I also believe there's a strong likelihood Judge Gorsuch would vote to overturn Roe v Wade, denying women the right to control their bodies",FALSE,1032,"SenSanders",2017-04-04 15:20:10,FALSE,"849280224684642304","849280439638532097","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",424,FALSE,FALSE,NA,NA
"57","There is nothing I've seen or heard from Judge Gorsuch to make me believe he is prepared to overturn the gutting of the Voting Rights Act.",FALSE,812,"SenSanders",2017-04-04 15:19:19,FALSE,"849280131373961217","849280224684642304","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",309,FALSE,FALSE,NA,NA
"58","We have one of lowest voter turnout rates. We should be encouraging people to participate in politics, not making it harder for them.",FALSE,863,"SenSanders",2017-04-04 15:18:56,FALSE,"849279526878294016","849280131373961217","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",300,FALSE,FALSE,NA,NA
"59","Second—it’s not too much to ask that all people eligible to vote should be able to vote without harassment, roadblocks and barriers.",FALSE,925,"SenSanders",2017-04-04 15:16:32,FALSE,"849279010689429505","849279526878294016","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",295,FALSE,FALSE,NA,NA
"60","Based on my conversation with Judge Gorsuch and a review of his record, do I believe he’ll vote to overturn Citizens United? Absolutely not.",FALSE,948,"SenSanders",2017-04-04 15:14:29,FALSE,"849278928502095873","849279010689429505","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",367,FALSE,FALSE,NA,NA
"61","The Citizens United decision must be overturned. We must move back to a nation where our political system is based on one person, one vote.",FALSE,980,"SenSanders",2017-04-04 15:14:10,FALSE,"849278782724874241","849278928502095873","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",360,FALSE,FALSE,NA,NA
"62","As we decide our vote this week on Judge Gorsuch, it is important to understand how this vote will impact the American people.",FALSE,563,"SenSanders",2017-04-04 15:13:35,FALSE,"849278442101145600","849278782724874241","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",163,FALSE,FALSE,NA,NA
"63","LIVE: Sen. Sanders speaks on the Senate floor to oppose the nomination of Neil Gorsuch to the Supreme Court.
https://t.co/VXJMlWahZT",FALSE,4452,NA,2017-04-04 15:12:14,FALSE,NA,"849278442101145600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",1104,FALSE,FALSE,NA,NA
"64","If you can't run a campaign on your ideas then get the hell out of politics and find another job. https://t.co/wZifpJR2TV",FALSE,15013,NA,2017-04-04 14:03:31,FALSE,NA,"849261150005080065",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",5696,FALSE,FALSE,NA,NA
"65","In Germany, college tuition is free. In America, it's increasingly unaffordable. Which country do you think has a c… https://t.co/lwxtNxI7gg",FALSE,13742,NA,2017-04-03 22:32:01,TRUE,NA,"849026731633770496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",7036,FALSE,FALSE,NA,NA
"66","""There is nothing that is normal about not being able to buy a house or have a family because of student loans.” —@RepJayapal #CollegeforAll",FALSE,5455,NA,2017-04-03 19:32:15,FALSE,NA,"848981492516749314",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",1589,FALSE,FALSE,NA,NA
"67","The U.S. once led the world in the percentage of young college graduates. Today, we are in 11th place. That is unacceptable. #CollegeforAll",FALSE,8166,NA,2017-04-03 19:28:15,FALSE,NA,"848980485820821505",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",2813,FALSE,FALSE,NA,NA
"68","In the 21st century, a public education system that goes from kindergarten through high school is no longer good en… https://t.co/LwtDmJabiT",FALSE,4166,NA,2017-04-03 19:25:05,TRUE,NA,"848979687485452289",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",1740,FALSE,FALSE,NA,NA
"69","Over the next decade, the federal government is projected to make over $70 billion in profits off of student loan programs. #CollegeforAll",FALSE,4394,NA,2017-04-03 19:23:49,FALSE,NA,"848979367887851520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",2202,FALSE,FALSE,NA,NA
"70","“It is obscene that the U.S. government is making a profit off the backs of students trying to get an education."" —@SenWarren #CollegeforAll",FALSE,5302,NA,2017-04-03 19:23:12,FALSE,NA,"848979213424218113",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",1792,FALSE,FALSE,NA,NA
"71","In the richest country in the history of the world, higher education should be a right for all. Not a privilege for the few. #CollegeforAll",FALSE,8342,NA,2017-04-03 19:20:26,FALSE,NA,"848978515978584064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",2498,FALSE,FALSE,NA,NA
"72","How would your life be different if you didn't have any student debt? #CollegeforAll",FALSE,4879,NA,2017-04-03 19:17:20,FALSE,NA,"848977738740494336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",1209,FALSE,FALSE,NA,NA
"73","Our job, if we are smart, is to make it easier to for students to get the education they want—not harder. #CollegeforAll",FALSE,3627,NA,2017-04-03 19:15:54,FALSE,NA,"848977378235871232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",897,FALSE,FALSE,NA,NA
"74","The world is changing. Today, a college degree is the equivalent of what a high school degree was a generation ago. #CollegeforAll",FALSE,5122,NA,2017-04-03 19:14:31,FALSE,NA,"848977030154780672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",1476,FALSE,FALSE,NA,NA
"75","LIVE: Launching the #CollegeforAll Act of 2017 https://t.co/goNxn7kMaw",FALSE,1189,NA,2017-04-03 19:13:07,FALSE,NA,"848976677678067713",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",338,FALSE,FALSE,NA,NA
"76","Young people have enormous power if they bring people together to stand up, fight back and demand change. #CollegeforAll",FALSE,3893,NA,2017-04-03 19:11:59,FALSE,NA,"848976390225580032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",1165,FALSE,FALSE,NA,NA
"77","Every student should be able to get a college education if they desire regardless of the income of his or her family. #CollegeforAll",FALSE,6665,NA,2017-04-03 19:10:52,FALSE,NA,"848976111228907520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",2050,FALSE,FALSE,NA,NA
"78","All over this country I've talked to young people who have given up the dream of going to college because it’s too… https://t.co/LzqcmdQjRX",FALSE,2689,NA,2017-04-03 19:07:39,TRUE,NA,"848975300801253376",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",918,FALSE,FALSE,NA,NA
"79","Everyone should have a right to education. Join me to start the push for tuition-free public colleges &amp; universities
https://t.co/goNxn7kMaw",FALSE,2418,NA,2017-04-03 19:07:12,FALSE,NA,"848975186519097348",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SenSanders",708,FALSE,FALSE,NA,NA
"80","Join Bernie and @JaneMayerNYer today at 1 PM ET for a conversation about the Koch brothers and money in politics.… https://t.co/Mm6Bv83w95",FALSE,1424,NA,2017-03-30 14:16:55,TRUE,NA,"847452583614488579",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",569,FALSE,FALSE,NA,NA
"81","I hope my Republican colleagues and Mr. Trump will have the guts to support this bill and others and take on the ph… https://t.co/YW0Dyj9eDS",FALSE,17139,NA,2017-03-29 21:37:05,TRUE,NA,"847200965958815744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",5647,FALSE,FALSE,NA,NA
"82","Trump's position on climate change is pathetic and an embarrassment to the world. https://t.co/K2bspoh28D",FALSE,23153,NA,2017-03-29 18:47:35,FALSE,NA,"847158311095029761",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",10210,FALSE,FALSE,NA,NA
"83","Women in this country have a right to health care and a right to control their own bodies. #IStandWithPP #PinkOut",FALSE,25076,NA,2017-03-29 18:03:11,FALSE,NA,"847147138429718529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",8699,FALSE,FALSE,NA,NA
"84","It is pathetic that the largest oil company in the world understands more about climate change than the president o… https://t.co/PL3eCspff8",FALSE,42004,NA,2017-03-29 15:50:08,TRUE,NA,"847113653962858498",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",21704,FALSE,FALSE,NA,NA
"85","Despite the disaster of the Trump presidency, our progressive ideas are winning. If we keep up the pressure, we wil… https://t.co/8GE6JxZoZl",FALSE,18906,NA,2017-03-29 14:08:55,TRUE,NA,"847088182462201856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SenSanders",5208,FALSE,FALSE,NA,NA
"86","Mr. Trump: You are threatening the lives of our children and grandchildren. We will fight you every step of the way. https://t.co/xrSsag1c9K",FALSE,39732,NA,2017-03-28 22:22:01,FALSE,NA,"846849888486871045",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SenSanders",19369,FALSE,FALSE,NA,NA
